zipcode,agg_count_log,price_log,person_capacity,review_rating_location,review_length_log,crime_words_perc_old,sentiment_neg_avg,lda2,lda3,lda4,lda5,lda_pca1,lda_pca2,d2v_pca1,d2v_pca2,crime_score,crime_score_log,race_index,gini_index,edu_bachelors,age_25_34,square_feet_log,listings_count_log,gentrifying,non_gentrifying,higher_income,crime_score_norm,gentrification_score
11237.0,7.3533725886095995,4.533539547114454,2.8833333333333333,8.817666666666668,3.4498886143431,0.015475313190862199,0.01652306523832946,0.17297410613912392,0.18798579775598348,0.18807620490326002,0.3254042423877688,0.0884678847494678,-0.015436272306630977,0.021057179331108813,-0.05379048992588528,18563.333333333332,9.827693902776096,0.6683126495530208,0.474575206040754,0.2136327418684959,0.238126074510316,6.637581737379189,4.281477865465075,1.0,0.0,0.0,0.6222252149125761,0.32715923159079385
11238.0,7.870559492341293,4.862284198252438,3.0493333333333332,9.329666666666666,3.4741240457506897,0.021861950380741835,0.014186435230275027,0.21119383061108885,0.22353390695339118,0.14489637120557633,0.29457419053043155,0.0362979868062273,-0.05386611080189046,0.07111854058091206,-0.05657666282820618,10675.666666666666,9.27576067075683,0.6391848101314584,0.47542697328996536,0.5753996066252391,0.25740065980702637,6.873069129189099,4.364489984583116,1.0,0.0,0.0,0.356665095504231,0.46247546681730833
11354.0,3.218875824868201,3.7841896339182615,2.25,8.182,3.1282214566000697,0.002210759027266028,0.017083333333333336,0.09422072442248464,0.13496060487038145,0.4361477659549564,0.1512570857691268,0.008055364858483625,0.17601010922320012,-0.12938483757216146,0.032784307718737235,5688.0,8.646289764750648,0.5674413054366596,0.4833014216274023,0.2289400821924209,0.15314680177718398,6.561022623945062,1.6094379124341005,0.0,0.0,1.0,0.1887414988889637,0.4218411002542768
11355.0,5.11733020194935,4.109116838434434,2.0796666666666668,9.008333333333333,3.3104599846431917,0.005649717514124295,0.011578125238734943,0.11340910935830019,0.1480916303402892,0.31138315793382493,0.3214187564966666,0.13927514586955145,0.04634365478110921,-0.16306149579176618,-0.057016034483160914,7625.0,8.939170961650158,0.44674027687869966,0.46958663867553696,0.2365386761724949,0.15446647353470325,5.065489571612223,2.5728951650661553,0.0,0.0,1.0,0.25395596256144365,0.4319791097885184
11367.0,3.408523683901747,3.937419711367845,2.313,9.085775058275058,3.2941332408601998,0.002947678703021371,0.01909066795273692,0.12001141107228462,0.196282708373807,0.33788112533868575,0.19202957332510137,0.002936863637472767,0.07450005604827596,-0.1009953392760744,-0.013391010587369629,3210.0,8.07417803109219,0.6050282484308506,0.45135238048775744,0.3985975112517674,0.1521269771270454,6.561022623945061,0.8283022165960001,0.0,0.0,1.0,0.10531277355060265,0.45834716937702336
11368.0,4.499518734073491,4.282918910219842,2.6063333333333336,8.346,3.3897372432453423,0.004667157946450504,0.013330851882180701,0.16175749975320672,0.16954638108805098,0.3028392506230348,0.25621123658236195,0.0707421264544278,0.032804896055292514,-0.09794713868151605,-0.06751656806140659,6460.666666666667,8.772734789213226,0.6992098646684705,0.41106593744674075,0.11642767095317443,0.19907404564941925,6.4762960850530655,1.7917594692280552,0.0,0.0,1.0,0.21475545978946428,0.3625204659182799
11369.0,3.49650756146648,4.428576195326864,3.625,8.714,3.1897044475679213,0.002210759027266028,0.017125,0.14526611735345796,0.19826970645226533,0.2731678280688357,0.2395828403532505,0.0287258841424733,0.034127367966222566,-0.16475425627173318,-0.01319740953687561,7702.0,8.949365142352965,0.7227966486825608,0.4272613801294938,0.18244644556194548,0.16247485101222991,6.561022623945062,1.9459101490553128,0.0,0.0,1.0,0.2565483805804323,0.35856752948813525
11370.0,3.838931750339105,4.602669164294996,3.9880000000000004,8.527,3.3971047219149284,0.0025792188651436996,0.014610788582486697,0.17069995648195643,0.1391115937049464,0.32732276600615695,0.21711029736915383,0.04482652148133943,0.08757111951189388,-0.10980519876739345,-0.052725055855014205,4837.5,8.484298900347058,0.733867189148441,0.46691185841336846,0.20663492067749756,0.17729361512232572,6.561022623945062,1.319528664807629,0.0,0.0,1.0,0.16010706349740758,0.39137322831346866
11372.0,5.718062194214866,4.360752666052334,2.6086666666666667,9.021666666666667,3.421481438026829,0.006386637189879638,0.015574252573695073,0.15614460299386443,0.16743952931206593,0.2981610366483664,0.2417827381799407,0.05030620023682949,0.054382070450280214,-0.10643566748531152,-0.04219122011789054,14637.0,9.589930593947356,0.5720388407547338,0.4416336934955325,0.29279699496924877,0.18131601082781948,5.952723109339839,3.1968292240333525,0.0,0.0,1.0,0.49003434112181,0.3707347034832114
11373.0,5.059302034617763,4.319427536163146,2.278,8.754666666666667,3.4112943263951103,0.006386637189879638,0.014742249685798072,0.18433949807479885,0.219043822637109,0.25091155900302936,0.21689900292604716,-0.0017032194477710563,0.0008336834893951072,-0.08843839340059916,-0.04042117706127963,8939.666666666666,9.097858163467405,0.6215480773244053,0.4567100539667687,0.2625608888392647,0.18243580900132658,6.208513567985034,3.0169585324417185,0.0,0.0,1.0,0.29821785289430564,0.39638816431772983
11374.0,3.7670309016006285,4.499091144437038,3.1856666666666666,9.085775058275058,3.394577937520667,0.003930238270695161,0.013592917826800886,0.1785487139275658,0.20218846141680183,0.2692313874430942,0.22165737993946533,0.01433977387992718,0.0162293657074799,-0.10262536604137147,-0.058342822748453455,4363.0,8.38091036269019,0.5501691607447962,0.46886996637719375,0.4814210107177496,0.1766275841991107,6.481145336561558,2.0579287013006455,0.0,0.0,1.0,0.1441317083024712,0.4865235384493573
